Weight,Height,BMI,Gender,Age,BMIcase,Exercise Plan,Full Workout
77.3231437882731,1.7164699818738751,26.244425941482383,Female,23,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
band standing twisting crunch : 4세트 x 8~12회
dumbbell standing one arm palm in press : 4세트 x 8~12회
dumbbell lying extension (across face) : 4세트 x 8~12회
incline leg hip raise (leg straight) : 4세트 x 8~12회
twisted leg raise (female) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
76.98198534758768,1.8595616816739744,22.262192322371043,Male,58,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell hammer curl on exercise ball : 4세트 x 8~12회
basic toe touch (male) : 4세트 x 8~12회
barbell step-up : 4세트 x 8~12회
flutter kicks : 4세트 x 8~12회
dumbbell standing overhead press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
96.5607588635797,1.7268514276276865,32.381034716232534,Female,31,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
lying leg raise flat bench : 4세트 x 8~12회
dumbbell hammer curls (with arm blaster) : 4세트 x 8~12회
barbell lying preacher curl : 4세트 x 8~12회
barbell revers wrist curl v. 2 : 4세트 x 8~12회
dumbbell seated one leg calf raise - hammer grip : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
77.4519922823537,1.6156181229728992,29.672569872435687,Female,24,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable standing hip extension : 4세트 x 8~12회
dumbbell clean : 4세트 x 8~12회
cable standing lift : 4세트 x 8~12회
chest dip (on dip-pull-up cage) : 4세트 x 8~12회
dumbbell single leg deadlift : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
92.82449882556914,1.7295561860112334,31.030820785901568,Female,41,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell seated biceps curl to shoulder press : 4세트 x 8~12회
hack one leg calf raise : 4세트 x 8~12회
band standing twisting crunch : 4세트 x 8~12회
dumbbell seated alternate press : 4세트 x 8~12회
barbell jump squat : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
71.5066349621284,1.7572994925481649,23.155532553377864,Male,46,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
single leg bridge with outstretched leg : 4세트 x 8~12회
lying (side) quads stretch : 4세트 x 8~12회
lever incline chest press : 4세트 x 8~12회
full planche push-up : 4세트 x 8~12회
lever gripless shrug v. 2 : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
82.11893649428414,1.7223078691833271,27.683547668327037,Male,22,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
weighted seated bicep curl (on stability ball) : 4세트 x 8~12회
dumbbell one arm reverse grip press : 4세트 x 8~12회
lever standing chest press : 4세트 x 8~12회
dumbbell single leg squat : 4세트 x 8~12회
kettlebell one arm clean and jerk : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
101.39789673611696,1.834290279552112,30.13650032784898,Male,50,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
wheel rollerout : 4세트 x 8~12회
barbell lying close-grip press : 4세트 x 8~12회
close-grip push-up : 4세트 x 8~12회
exercise ball pike push up : 4세트 x 8~12회
ez bar reverse grip bent over row : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
57.10613642103889,1.9059133418921208,15.720866437438492,Male,54,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
sled closer hack squat : 4세트 x 8~12회
sled 45в° leg wide press : 4세트 x 8~12회
dumbbell incline hammer press on exercise ball : 4세트 x 8~12회
barbell reverse grip incline bench row : 4세트 x 8~12회
dumbbell standing alternate raise : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
98.31718468384516,1.8262778688510244,29.47784435603743,Female,60,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
twin handle parallel grip lat pulldown : 4세트 x 8~12회
floor fly (with barbell) : 4세트 x 8~12회
self assisted inverse leg curl : 4세트 x 8~12회
kneeling plank tap shoulder (male) : 4세트 x 8~12회
hanging leg hip raise : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
54.59235805019463,1.961070134744338,14.195333556031931,Male,37,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
band twisting overhead press : 4세트 x 8~12회
cable cross-over revers fly : 4세트 x 8~12회
cable one arm incline press on exercise ball : 4세트 x 8~12회
pelvic tilt into bridge : 4세트 x 8~12회
band assisted wheel rollerout : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
76.99259695366521,1.860351608952428,22.24635688967392,Male,32,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
barbell rear delt row : 4세트 x 8~12회
barbell lying close-grip triceps extension : 4세트 x 8~12회
triceps dip (bench leg) : 4세트 x 8~12회
cable lying triceps extension v. 2 : 4세트 x 8~12회
barbell bench front squat : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
82.04361004132386,1.7874856065301388,25.67790897089957,Male,21,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
lever preacher curl v. 2 : 4세트 x 8~12회
kettlebell seated two arm military press : 4세트 x 8~12회
weighted overhead crunch (on stability ball) : 4세트 x 8~12회
cable high row (kneeling) : 4세트 x 8~12회
push-up (on stability ball) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
109.7584852360333,1.7743458498291185,34.862743022056065,Female,39,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
forward lunge (male) : 4세트 x 8~12회
dumbbell side lying one hand raise : 4세트 x 8~12회
dumbbell pronate-grip triceps extension : 4세트 x 8~12회
dumbbell single leg calf raise : 4세트 x 8~12회
resistance band hip thrusts on knees (female) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
72.30252953078356,1.642249009470506,26.808682686194132,Female,21,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
handstand : 4세트 x 8~12회
ez barbell spider curl : 4세트 x 8~12회
dumbbell standing one arm curl over incline bench : 4세트 x 8~12회
barbell prone incline curl : 4세트 x 8~12회
cable standing one arm triceps extension : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
91.05956262929332,1.7759954441254429,28.86967303384742,Female,65,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
roller hip stretch : 4세트 x 8~12회
barbell standing twist : 4세트 x 8~12회
quarter sit-up : 4세트 x 8~12회
close grip chin-up : 4세트 x 8~12회
weighted donkey calf raise : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
57.65737312342549,1.783162163119974,18.133146547671547,Female,45,mild thinness,3,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
ez bar lying close grip triceps extension behind head : 4세트 x 8~12회
barbell full squat (back pov) : 4세트 x 8~12회
barbell sitted alternate leg raise : 4세트 x 8~12회
upper back stretch : 4세트 x 8~12회
side hip abduction : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
85.53272471343246,1.824592612817915,25.69215199380626,Male,37,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
walking on incline treadmill : 4세트 x 8~12회
barbell incline row : 4세트 x 8~12회
barbell reverse grip bent over row : 4세트 x 8~12회
3/4 sit-up : 4세트 x 8~12회
cable standing back wrist curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
69.34340915243814,1.8248821379939693,20.82262838996572,Male,31,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
smith incline shoulder raises : 4세트 x 8~12회
dumbbell upright shoulder external rotation : 4세트 x 8~12회
ez barbell reverse grip curl : 4세트 x 8~12회
band horizontal pallof press : 4세트 x 8~12회
dumbbell seated biceps curl (on stability ball) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
97.0467083153913,1.8119895964076196,29.557616476293195,Female,30,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
band bent-over hip extension : 4세트 x 8~12회
neck side stretch : 4세트 x 8~12회
band single leg calf raise : 4세트 x 8~12회
cable seated rear lateral raise : 4세트 x 8~12회
dumbbell zottman preacher curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
92.7999765487992,1.7574403589273138,30.04600085763989,Female,31,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
lever seated row : 4세트 x 8~12회
barbell reverse grip incline bench row : 4세트 x 8~12회
band one arm single leg split squat : 4세트 x 8~12회
barbell standing wide-grip curl : 4세트 x 8~12회
mountain climber : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
81.74820103088472,1.853596297301484,23.792928404649512,Male,63,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
smith standing military press : 4세트 x 8~12회
kipping muscle up : 4세트 x 8~12회
band vertical pallof press : 4세트 x 8~12회
barbell palms down wrist curl over a bench : 4세트 x 8~12회
bodyweight squatting row (with towel) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
80.24174638177325,1.5470045931356506,33.52873480702849,Female,30,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell supported squat : 4세트 x 8~12회
dumbbell decline one arm fly : 4세트 x 8~12회
one leg donkey calf raise : 4세트 x 8~12회
lever seated squat calf raise on leg press machine : 4세트 x 8~12회
dumbbell seated hammer curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
70.93988048116783,1.5951808599027075,27.87857635725783,Female,49,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable standing inner curl : 4세트 x 8~12회
dumbbell standing reverse curl : 4세트 x 8~12회
barbell romanian deadlift : 4세트 x 8~12회
barbell standing back wrist curl : 4세트 x 8~12회
knee touch crunch : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
57.94280503629451,1.393265009043101,29.8491559709174,Female,41,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell push press : 4세트 x 8~12회
barbell front raise : 4세트 x 8~12회
scapula push-up : 4세트 x 8~12회
dumbbell seated kickback : 4세트 x 8~12회
dumbbell lying hammer press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
72.12779865651703,1.580847732685036,28.86174573471819,Female,52,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
band concentration curl : 4세트 x 8~12회
band shrug : 4세트 x 8~12회
dumbbell alternate hammer preacher curl : 4세트 x 8~12회
smith machine bicep curl : 4세트 x 8~12회
ring dips : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
69.43632688282955,1.7923494692803916,21.614308996847328,Male,46,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable one arm decline chest fly : 4세트 x 8~12회
sit-up with arms on chest : 4세트 x 8~12회
dumbbell front raise : 4세트 x 8~12회
cable standing fly : 4세트 x 8~12회
dumbbell waiter biceps curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
71.62439316494878,1.8149533263317867,21.743529061928143,Male,39,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell one arm seated neutral wrist curl : 4세트 x 8~12회
cable low fly : 4세트 x 8~12회
dumbbell lateral raise : 4세트 x 8~12회
push-up (wall) v. 2 : 4세트 x 8~12회
circles knee stretch : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
66.43366918367877,1.637334060130157,24.780704397660944,Female,26,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell incline y-raise : 4세트 x 8~12회
dumbbell over bench revers wrist curl : 4세트 x 8~12회
dumbbell one arm concentration curl (on stability ball) : 4세트 x 8~12회
incline push-up (on box) : 4세트 x 8~12회
seated calf stretch (male) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
88.80282519653369,1.6376825092161058,33.11062368425849,Female,55,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable one arm preacher curl : 4세트 x 8~12회
wheel run : 4세트 x 8~12회
potty squat : 4세트 x 8~12회
smith incline shoulder raises : 4세트 x 8~12회
self assisted inverse leg curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
86.56139009200761,1.6915393293642214,30.252413123383096,Female,60,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
band squat row : 4세트 x 8~12회
inverted row bent knees : 4세트 x 8~12회
cable rope elevated seated row : 4세트 x 8~12회
dumbbell lying one arm supinated triceps extension : 4세트 x 8~12회
push-up close-grip off dumbbell : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
70.49933992419481,1.6245319188909495,26.71336222940033,Female,58,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
smith seated one leg calf raise : 4세트 x 8~12회
reverse plank with leg lift : 4세트 x 8~12회
reverse grip pull-up : 4세트 x 8~12회
lying (side) quads stretch : 4세트 x 8~12회
dumbbell burpee : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
98.3969849257297,1.7405073602859669,32.4810501963039,Female,55,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
bear crawl : 4세트 x 8~12회
cable close grip curl : 4세트 x 8~12회
sled 45в° calf press : 4세트 x 8~12회
barbell standing ab rollerout : 4세트 x 8~12회
barbell high bar squat : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
76.95711409129956,1.8221919315650488,23.177176849341908,Male,65,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
smith bench press : 4세트 x 8~12회
barbell wide bench press : 4세트 x 8~12회
cable twisting pull : 4세트 x 8~12회
dumbbell shrug : 4세트 x 8~12회
dumbbell one arm standing hammer curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
99.77475435452672,1.7422376793741634,32.87046616526833,Female,64,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable judo flip : 4세트 x 8~12회
arm slingers hanging bent knee legs : 4세트 x 8~12회
cable thibaudeau kayak row : 4세트 x 8~12회
lever seated dip : 4세트 x 8~12회
barbell prone incline curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
95.0513897062972,1.7388936369329515,31.434925420020992,Male,52,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell around pullover : 4세트 x 8~12회
dumbbell standing triceps extension : 4세트 x 8~12회
cable rope one arm hammer preacher curl : 4세트 x 8~12회
cable one arm bent over row : 4세트 x 8~12회
band close-grip push-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
64.57005638985288,1.9066239553308464,17.762376652004846,Male,32,mild thinness,3,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell lying one arm deltoid rear : 4세트 x 8~12회
dumbbell seated alternate shoulder : 4세트 x 8~12회
dumbbell rear delt row_shoulder : 4세트 x 8~12회
resistance band seated biceps curl : 4세트 x 8~12회
cable pulldown (pro lat bar) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
53.426396280149866,1.933886367448913,14.285451703096316,Male,32,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
kettlebell goblet squat : 4세트 x 8~12회
dumbbell contralateral forward lunge : 4세트 x 8~12회
v-sit on floor : 4세트 x 8~12회
cable seated rear lateral raise : 4세트 x 8~12회
cable standing rear delt row (with rope) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
50.4564869064712,1.78709825256473,15.798656209823466,Female,60,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell one arm chest fly on exercise ball : 4세트 x 8~12회
dumbbell palms in incline bench press : 4세트 x 8~12회
bodyweight drop jump squat : 4세트 x 8~12회
cable bar lateral pulldown : 4세트 x 8~12회
barbell squat (on knees) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
103.34061887715812,1.9676721522626783,26.691045127781685,Male,33,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
iron cross stretch : 4세트 x 8~12회
dumbbell lying elbow press : 4세트 x 8~12회
bench hip extension : 4세트 x 8~12회
barbell rollerout : 4세트 x 8~12회
suspended reverse crunch : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
109.54848534393555,1.843876712558944,32.22126735462812,Male,50,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
arm slingers hanging straight legs : 4세트 x 8~12회
lever seated leg raise crunch : 4세트 x 8~12회
dumbbell front raise : 4세트 x 8~12회
lever standing chest press : 4세트 x 8~12회
incline leg hip raise (leg straight) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
89.12185866585851,1.8500769409282003,26.03782206784036,Male,60,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell decline twist fly : 4세트 x 8~12회
dumbbell one arm decline chest press : 4세트 x 8~12회
sit-up v. 2 : 4세트 x 8~12회
barbell rollerout : 4세트 x 8~12회
one leg squat : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
73.21663233130761,1.5481177780352198,30.54933446418709,Female,30,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell reverse wrist curl : 4세트 x 8~12회
push-up medicine ball : 4세트 x 8~12회
lever seated dip : 4세트 x 8~12회
smith shoulder press : 4세트 x 8~12회
incline reverse grip push-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
